pheno	tissue	gene	gene_name	gene_biotype	b.smr	p.smr	p_HEIDI.smr	fdr.smr	Ifsigif.smr	b.wr_ivw	p.wr_ivw	Q_pval.wr_ivw	pval_egger_intercept.wr_ivw	fdr.wr_ivw	Ifsigif.wr_ivw	b.pmregger	p.pmregger	fdr.pmregger	Ifsigif.pmregger	b.gsmr	p.gsmr	fdr.gsmr	Ifsigif.gsmr	direction
EA	Oligodendrocytes	ENSG00000162620	LRRIQ3	protein_coding	-	-	-	-	-	-0.0242311021829487	3.00622667901959e-13	-	-	3.05232215476456e-11	TRUE	-0.14560274935351	4.33585853408166e-118	2.91543127831651e-116	TRUE	-0.0260866031936986	8.53402636770039e-78	1.63711072487052e-75	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000162753	SLC9C2	protein_coding	0.107052	7.982177e-05	0.7395961	0.00302383646352941	TRUE	0.100966930163517	1.41004408290847e-09	0.699246641970719	-	8.62608033469631e-08	TRUE	0.0168249907176558	0.0468653877601042	0.125847790454849	FALSE	0.0924110613206835	3.87347331595682e-05	0.000500940200749022	TRUE	Consistent
PTSD	Excitatory.neurons	ENSG00000163382	APOA1BP	protein_coding	-	-	-	-	-	-0.310891524360429	0.00262289034654543	-	-	0.0106809144325901	TRUE	-0.312507427708761	1.56151927125686e-09	8.66308216165935e-09	TRUE	-	-	-	-	Consistent
INS	Microglia	ENSG00000163576	EFHB	protein_coding	0.0232092	0.01914504	0.6114972	0.0622697260606061	FALSE	0.0232092067328997	0.0132586585481636	-	-	0.0333216781664244	TRUE	0.0127935346767622	2.97459068668928e-05	0.000114685480374419	TRUE	0.0239154888258309	0.0130625858805084	0.0387500936816113	TRUE	Consistent
MS	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.195222	0.0004958309	0.8901265	0.0110108655034483	TRUE	-0.193858300667374	2.80708704532785e-08	0.956533069571114	-	1.09620347949598e-06	TRUE	-0.00887556609681069	0.58364437579162	1	FALSE	-0.191890377318929	0.00155843647796551	0.00963803416149059	TRUE	Consistent
AD	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	0.0263759	0.0002511762	0.9204778	0.0073526124	TRUE	0.0259967390739985	4.93886792227655e-12	0.992932715039067	0.9333716545684	4.70118490351699e-10	TRUE	0.001681993209265	0.835142592893849	1	FALSE	0.0245909130258542	0.00114040184629136	0.0078598953597686	TRUE	Consistent
INS	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	0.058949	0.0005883361	0.09926974	0.0118402640125	TRUE	0.0552119323643129	1.24192065159039e-09	0.922316042147948	0.770483516468098	8.22367457553115e-08	TRUE	0.00265702470511485	0.879687713245296	1	FALSE	0.0437170623548321	0.0108731647746033	0.0348607594862629	TRUE	Consistent
DPW	Excitatory.neurons	ENSG00000163749	CCDC158	protein_coding	0.0094145	0.02396591	0.3317732	0.0702316810810811	FALSE	0.00941450341713522	0.0157551174112941	-	-	0.0379068622707755	TRUE	0.00752770979617059	5.13432255406062e-06	2.12581187521574e-05	TRUE	0.0120214770307539	0.00438799776576451	0.0192770436198281	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000163931	TKT	protein_coding	-	-	-	-	-	-0.171546992111531	1.66177025933257e-07	-	-	4.44013351747983e-06	TRUE	-0.203800213720876	3.15482163690398e-54	9.14354339937171e-53	TRUE	-	-	-	-	Consistent
NEU	Oligodendrocytes	ENSG00000163931	TKT	protein_coding	0.0291576	0.003704116	0.7861616	0.027318822125	TRUE	0.0291575558166842	0.000956563878407207	-	-	0.00545635500679467	TRUE	0.0805419426665761	1.84892617537801e-17	1.65321537277151e-16	TRUE	0.030407568270245	0.00587320457767539	0.0232304414738982	TRUE	Consistent
ASD	Excitatory.neurons	ENSG00000164048	ZNF589	protein_coding	-	-	-	-	-	-0.1128508213134	0.000168926348616196	0.324200231302464	-	0.00150453116340624	TRUE	-0.13974292594557	1.15455595427484e-23	1.33848866147311e-22	TRUE	-0.0887705144665109	0.0172644325964497	0.046537147350149	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000164306	PRIMPOL	protein_coding	-	-	-	-	-	-0.0877264738097866	0.0011036529084977	-	-	0.00611223047142544	TRUE	-0.115424360379025	1.51767515166616e-12	9.8123535767339e-12	TRUE	-	-	-	-	Consistent
BIP	Oligodendrocytes	ENSG00000164306	PRIMPOL	protein_coding	-	-	-	-	-	-0.0800879634412919	0.00600986553564291	-	-	0.0195160452255526	TRUE	-0.0887753910749562	1.22323852774889e-09	6.87713700717687e-09	TRUE	-	-	-	-	Consistent
INS	Excitatory.neurons	ENSG00000165379	LRFN5	protein_coding	-0.140171	0.0004210864	0.8469383	0.0100436904296296	TRUE	-0.140170825237463	2.7882256442975e-05	-	-	0.000329183539245356	TRUE	-0.000864527875397774	0.966062110954436	1	FALSE	-0.140108736296988	0.000409963290530777	0.00386776842131905	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000166170	BAG5	protein_coding	-0.0781561	0.005152146	0.389947	0.0315998288	TRUE	-0.0877981193193034	0.000812555115120071	-	-	0.00495008576131147	TRUE	-0.0102479847694504	3.10359062682596e-06	1.3207938844796e-05	TRUE	-	-	-	-	Consistent
SCZ	Pericytes	ENSG00000166435	XRRA1	protein_coding	0.0270004	0.006445541	0.6655341	0.0345910700333333	TRUE	0.0292535101022455	0.00184299250398372	-	-	0.00845445055291327	TRUE	0.00497130231138642	0.439744563604735	0.854578741525502	FALSE	0.0248461316440363	0.00788039544382402	0.0279948615921032	TRUE	Consistent
SCZ	Endothelial.cells	ENSG00000166435	XRRA1	protein_coding	0.0246685	0.005570106	0.7925396	0.0320094842831858	TRUE	0.0267271110078129	0.00184299250398372	-	-	0.00845445055291327	TRUE	0.00176567398482789	0.625523796994283	1	FALSE	0.0252191070106911	0.00396044203257569	0.0183071035321069	TRUE	Consistent
OCD	Inhibitory.neurons	ENSG00000166839	ANKDD1A	protein_coding	-	-	-	-	-	0.25904217378998	0.00123088778534429	-	-	0.00644206906212836	TRUE	0.527606493332903	2.63524799459842e-23	3.01350467953738e-22	TRUE	0.264923333376091	0.00154571657495689	0.0096313033362146	TRUE	Consistent
NEU	Inhibitory.neurons	ENSG00000167720	SRR	protein_coding	-	-	-	-	-	0.0142965964976074	0.014974300891772	-	-	0.036412500886002	TRUE	0.0895280044968562	4.76076753264907e-09	2.54058737218511e-08	TRUE	-	-	-	-	Consistent
NEU	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	-	-	-	-	-	0.0142072268530761	0.014974300891772	-	-	0.036412500886002	TRUE	0.0566980636691393	1.36121277202378e-14	9.9486898685738e-14	TRUE	0.0090879963223432	0.0991080705675609	0.153497436537241	FALSE	Consistent
SC	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0308123	0.02419321	0.9293276	0.0702316810810811	FALSE	0.0308122884727286	0.0176556241176014	-	-	0.0406186035213096	TRUE	0.00588495149473982	0.462515158688411	0.876536619791679	FALSE	0.0289715661611337	0.0191050333897802	0.0493524097533928	TRUE	Consistent
DPW	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0167777	0.001790589	0.8394298	0.0209590122	TRUE	0.0167776650951799	0.00053200540637146	-	-	0.00360108548401659	TRUE	0.00613682303228297	0.348907440495091	0.712652985993011	FALSE	0.0153878689781502	0.00168752962963403	0.0101693539461192	TRUE	Consistent
AUD	Excitatory.neurons	ENSG00000168661	ZNF30	protein_coding	-	-	-	-	-	-0.0476171411050978	0.000693844401981506	-	-	0.0043486626511022	TRUE	-0.157145334959658	2.86652513382997e-12	1.82523816286673e-11	TRUE	-	-	-	-	Consistent
SCZ	Inhibitory.neurons	ENSG00000168803	ADAL	protein_coding	-0.0931377	0.0002909043	0.1329561	0.00780593205	TRUE	-0.0795217170062756	6.42849397921687e-08	0.322218934510825	-	2.17568807341051e-06	TRUE	-0.0170868663513934	0.0963043800257562	0.240546304343679	FALSE	-0.0731371330673209	0.000999445646157782	0.00728077176409878	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000168803	ADAL	protein_coding	-0.0638738	0.005616571	0.169368	0.0320094842831858	TRUE	-0.0713463683758185	3.74368070066509e-08	0.900837768761425	0.886792982030633	1.39064041636901e-06	TRUE	-0.00980317171205619	0.115414024818303	0.280656240723284	FALSE	-0.0484186813625948	0.0124281538018745	0.0375454200156366	TRUE	Consistent
AD	Astrocytes	ENSG00000168952	STXBP6	protein_coding	0.00651997	0.04107695	0.6471193	0.0905943691780822	FALSE	0.007031900095854	0.00258194160179646	0.801405916856375	-	0.0105706910202581	TRUE	0.00588198358079614	0.0096539027543001	0.0286717500529655	TRUE	0.00823414456654317	4.69349514511051e-05	0.00059364977055189	TRUE	Consistent
AD	Excitatory.neurons	ENSG00000169220	RGS14	protein_coding	0.0188678	0.01294629	0.9142904	0.0505297621818182	FALSE	0.0188677643612775	0.00673853816493923	-	-	0.0213083485301351	TRUE	0.00681133159593278	0.256208721965819	0.56446508731919	FALSE	0.0162195760858016	0.010684543724601	0.0343517034274183	TRUE	Consistent
BIP	Excitatory.neurons	ENSG00000169609	C15orf40	protein_coding	-0.130396	4.823255e-05	0.4629071	0.0019413601375	TRUE	-0.125448559190516	5.69125842650402e-11	0.647419088119909	-	4.33389329178281e-09	TRUE	-0.00418692525657044	0.736257749452911	1	FALSE	-0.109524053696932	0.000417860881685947	0.00391022662455711	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000169609	C15orf40	protein_coding	-0.0774848	0.003741118	0.5834478	0.027318822125	TRUE	-0.0766670485059774	1.63957224134566e-05	0.928430844544204	-	0.000209837691056255	TRUE	-0.00324585885887111	0.777705832592105	1	FALSE	-0.0640180524327247	0.0147839372555076	0.0418091198552561	TRUE	Consistent
AD	Oligodendrocytes	ENSG00000169826	CSGALNACT2	protein_coding	-0.0118583	0.001320239	0.8872712	0.0184056944166667	TRUE	-0.0118582873961431	0.000435103436652325	-	-	0.00315553587629281	TRUE	-0.00174217104154037	0.8400374534647	1	FALSE	-0.0122587350958442	0.00148729728718306	0.00945134623297368	TRUE	Consistent
AD	OPCs...COPs	ENSG00000169826	CSGALNACT2	protein_coding	-	-	-	-	-	-0.0151277667886903	0.000464391362617625	-	-	0.00332050725477297	TRUE	-0.000604799687492532	0.952578438014165	1	FALSE	-0.0152069135373136	0.00239370495047026	0.0130414194262244	TRUE	Consistent
ICH	Excitatory.neurons	ENSG00000170037	CNTROB	protein_coding	-	-	-	-	-	0.422649981572461	0.0168457415426951	-	-	0.0397689984990932	TRUE	0.716249845999869	8.56165038538905e-05	0.000316310643908549	TRUE	-	-	-	-	Consistent
BIP	OPCs...COPs	ENSG00000170802	FOXN2	protein_coding	0.0397133	0.009441223	0.8335908	0.0419320524965517	TRUE	0.0386520454592898	0.000245752860360752	0.916649156535392	-	0.00203413916483383	TRUE	0.00561139685135459	0.301371564288023	0.638716697381572	FALSE	0.0322553952182374	0.0182006805500459	0.0480481268649148	TRUE	Consistent
BIP	Microglia	ENSG00000170802	FOXN2	protein_coding	0.0546458	0.01090188	0.7725971	0.04558968	TRUE	0.0515909316626008	0.000186147660069556	0.83477340212228	-	0.00161081185389735	TRUE	0.011205370778736	0.104724999805308	0.257749230853181	FALSE	0.0535282816800228	0.00421032460113752	0.0190042494741541	TRUE	Consistent
GRT	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0495634	0.0001591637	0.5209054	0.00533448706	TRUE	0.0439259011019652	5.43364676220173e-11	0.429895378316692	-	4.33389329178281e-09	TRUE	0.00923959162630065	1.37903531581077e-16	1.14194993393e-15	TRUE	0.0424276409290983	0.000127390303205694	0.00145920179045322	TRUE	Consistent
NEU	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-	-	-	-	-	-0.0348687608255428	2.63273579931863e-06	0.456212501671095	-	4.55642797995713e-05	TRUE	-0.0106201152910232	2.48529710173142e-08	1.25083366108099e-07	TRUE	-	-	-	-	Consistent
ASD	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.216413	0.005235227	0.7849414	0.0318064734716981	TRUE	-0.238973845573573	1.30150151301719e-07	0.651902882749061	-	3.81189770062535e-06	TRUE	-0.0347567342726376	1.2064007234588e-11	7.48324581599352e-11	TRUE	-0.231383968064236	0.000805634282350778	0.00636299394244421	TRUE	Consistent
ASP	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0499382	0.0002771756	0.3405816	0.0077609168	TRUE	0.0419273998715767	2.39077375463066e-08	0.297450561332025	-	9.58196954816446e-07	TRUE	0.0128369891121552	1.42718020708826e-13	9.79220378822598e-13	TRUE	0.0395667108631633	0.000500876039200227	0.00440082687877451	TRUE	Consistent
EPI	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-	-	-	-	-	0.0660319705672253	0.0021719101824887	0.873668368146469	-	0.00942398634737974	TRUE	0.0203847019707843	0.000285313262978554	0.000999190823056144	TRUE	-	-	-	-	Consistent
ADHD	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.189723	0.01764232	0.07303892	0.0592829504166667	FALSE	0.124537754630579	0.0202413737140837	0.245002481472019	-	0.045003813381824	TRUE	0.015141756382209	0.00125820881781185	0.00416348232823173	TRUE	0.084685226849945	0.147246183516443	0.208462924018974	FALSE	Consistent
PTSD	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.250608	0.01314422	0.7783191	0.0506966826347305	FALSE	0.251218550240951	3.75403574830866e-05	0.992770754993341	-	0.000429879431930383	TRUE	0.0333229551693446	2.66493187524979e-07	1.23750013323063e-06	TRUE	0.237022389849383	0.00627442087011339	0.0243981703429071	TRUE	Consistent
EA	Inhibitory.neurons	ENSG00000171759	PAH	protein_coding	-0.0080836	0.008022394	0.31187	0.0382886383703704	TRUE	-0.00808359590742647	0.00526555502852543	-	-	0.017781464098546	TRUE	-0.0500592253731694	1.137138837342e-15	8.89083900266001e-15	TRUE	-	-	-	-	Consistent
INT	Inhibitory.neurons	ENSG00000171759	PAH	protein_coding	-	-	-	-	-	0.0132499450969642	0.00420977264443906	-	-	0.0149858353056497	TRUE	0.0628832155444649	8.50512344429077e-15	6.29828744927435e-14	TRUE	-	-	-	-	Consistent
BIP	Excitatory.neurons	ENSG00000171806	METTL18	protein_coding	-0.0796372	0.02859647	0.962544	0.0783332128813559	FALSE	-0.0826226561996983	0.000928393210702093	0.895505116045655	-	0.00535584416628518	TRUE	-0.00115451015135337	0.905719947307788	1	FALSE	-0.0791316295827332	0.0199941928016289	0.0498403168903382	TRUE	Consistent
NEU	Excitatory.neurons	ENSG00000172059	KLF11	protein_coding	-	-	-	-	-	-0.0283953404085913	9.75123461143328e-09	-	-	5.29992280338616e-07	TRUE	-0.147425918744499	2.77242648323535e-44	6.56401256101215e-43	TRUE	-	-	-	-	Consistent
ASP	Astrocytes	ENSG00000173226	IQCB1	protein_coding	-	-	-	-	-	-0.012729681172302	0.00158790365283288	-	-	0.00748723610917795	TRUE	-0.0266553770047794	1.36149081417749e-07	6.44694664403482e-07	TRUE	-0.0085354378701525	0.0677933713999553	0.113746604200217	FALSE	Consistent
EA	Excitatory.neurons	ENSG00000175115	PACS1	protein_coding	-	-	-	-	-	-0.0380690424938213	6.98590008035085e-06	-	-	0.00010435956933667	TRUE	-0.108067346833444	7.69652347175583e-31	1.06924429388608e-29	TRUE	-	-	-	-	Consistent
SCZ	Excitatory.neurons	ENSG00000176293	ZNF135	protein_coding	-0.0681301	0.00341375	0.4325449	0.026456118	TRUE	-	-	-	-	-	-	-0.00379402448547541	0.739764200532599	1	FALSE	-0.0554188651906445	0.0123389589036154	0.0373740571001614	TRUE	Consistent
INT	Astrocytes	ENSG00000177409	SAMD9L	protein_coding	-	-	-	-	-	-0.0156872516060737	0.015908852950252	-	-	0.0382163770398009	TRUE	-0.118776830821843	1.54039424588539e-18	1.46293939397364e-17	TRUE	-0.0138857118596116	0.0449437568649782	0.0848037117239179	FALSE	Consistent
EA	Oligodendrocytes	ENSG00000179241	LDLRAD3	protein_coding	-	-	-	-	-	-0.00952339573829945	0.000663977592294856	0.4194213245514	-	0.00421349113777111	TRUE	-0.00456010068076872	0.0156286107344469	0.0454527589007011	TRUE	-0.00696772636480993	0.0180926233977971	0.047982971269273	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000180776	ZDHHC20	protein_coding	0.134362	0.007309391	0.3338616	0.0378216048	TRUE	0.134362035797014	0.00278645109342744	-	-	0.0111972691696306	TRUE	0.000368801422810962	0.972112652144757	1	FALSE	0.116124856009125	0.0100177636250392	0.032943286164178	TRUE	Consistent
SCZ	OPCs...COPs	ENSG00000182263	FIGN	protein_coding	-	-	-	-	-	-0.059674213653919	0.0100457025280864	-	-	0.0270473402717418	TRUE	-0.0476249872514569	2.06469673069505e-09	1.13053915449459e-08	TRUE	-	-	-	-	Consistent
INS	Excitatory.neurons	ENSG00000182534	MXRA7	protein_coding	0.0577587	0.005063433	0.5260016	0.0313543351153846	TRUE	0.0617020622652683	0.010647623802474	-	-	0.0282514478243343	TRUE	0.00511158952142954	0.768840581784548	1	FALSE	0.056806420522802	0.00504222056955748	0.0209516096590638	TRUE	Consistent
SCZ	Inhibitory.neurons	ENSG00000183060	LYSMD4	protein_coding	-	-	-	-	-	-0.0393828444010382	0.0166770149249751	-	-	0.0395009233759519	TRUE	-0.0810614617631414	2.05024136060673e-12	1.31043943999236e-11	TRUE	-0.0315792063129373	0.0434928367191475	0.0831565698733202	FALSE	Consistent
BIP	Inhibitory.neurons	ENSG00000183060	LYSMD4	protein_coding	-	-	-	-	-	-0.0414784829147214	0.0214009248279595	-	-	0.0471046270147652	TRUE	-0.0568447739368644	5.13503930486346e-08	2.52397692148406e-07	TRUE	-0.042610619901276	0.0141324338439341	0.0406221683231527	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000183166	CALN1	protein_coding	-	-	-	-	-	0.0683568024092818	7.67538183835164e-06	-	-	0.000113491325629219	TRUE	0.0666076796045771	3.9824506537176e-14	2.8128149365123e-13	TRUE	0.0655640938609928	0.000138728145474725	0.00155025335380008	TRUE	Consistent
EA	Oligodendrocytes	ENSG00000183166	CALN1	protein_coding	-	-	-	-	-	-0.0129379577591457	1.29054493353015e-05	-	-	0.000175491065514859	TRUE	-0.0738278518555516	1.64727352984263e-19	1.61933731208507e-18	TRUE	-0.0128730364502696	0.000170680024408955	0.00185332743485573	TRUE	Consistent
ANX	Excitatory.neurons	ENSG00000183346	C10orf107	protein_coding	-0.0422525	0.02065005	0.5165686	0.0651292831067961	FALSE	-0.0462261085130049	0.00951261999999922	-	-	0.0264251696873141	TRUE	-0.00745122513085474	0.466049421879941	0.882239952905609	FALSE	-0.0416524798975154	0.0185846642288447	0.0486157921077278	TRUE	Consistent
ANX	Oligodendrocytes	ENSG00000183346	C10orf107	protein_coding	-0.0512946	0.02357033	0.828405	0.0702316810810811	FALSE	-0.0561184744675525	0.00951261999999924	-	-	0.0264251696873141	TRUE	-0.00955176287940444	0.366731039541162	0.742740816227341	FALSE	-0.0548846812331734	0.0118671821464587	0.0365217290122299	TRUE	Consistent
INT	Excitatory.neurons	ENSG00000183778	B3GALT5	protein_coding	-	-	-	-	-	0.0252205169036737	0.0111807051348072	-	-	0.0293084576941676	TRUE	0.0396231985366173	0.00101465191246358	0.00341125972970256	TRUE	-	-	-	-	Consistent
ASD	OPCs...COPs	ENSG00000184206	GOLGA6L4	protein_coding	-	-	-	-	-	0.0871390193741126	0.000301186375855166	0.920002537688152	-	0.00237671943226641	TRUE	0.308416013529996	7.2847322233744e-21	7.70165714936627e-20	TRUE	0.0797574102936273	0.0211900562547475	0.0513589335235888	FALSE	Consistent
NEU	Astrocytes	ENSG00000185829	ARL17A	protein_coding	0.00584357	0.09276419	0.9339656	0.155979473524804	FALSE	0.00586727082207645	0.0173553043630193	0.991774971270555	-	0.0405233976154107	TRUE	0.0425859450862429	0.00112153936143681	0.00374068981463349	TRUE	0.00568384173073422	0.101080793540823	0.15574831775835	FALSE	Consistent
ASD	Microglia	ENSG00000185829	ARL17A	protein_coding	0.049493	0.04812572	0.7034721	0.100793987272727	FALSE	0.0450962473247294	0.00903432746839733	0.792025092717802	-	0.0255748712534742	TRUE	0.146100779360549	1.71370713046244e-05	6.71501558579805e-05	TRUE	0.0462737706937327	0.0606713194783956	0.104539953173104	FALSE	Consistent
NEU	Microglia	ENSG00000185829	ARL17A	protein_coding	0.00667702	0.1125406	0.8762123	0.181472116	FALSE	0.00687725251836768	0.0174014516070229	0.944975473504108	-	0.0405235639105441	TRUE	0.0419172023450346	0.000493047602942991	0.0017018747855178	TRUE	0.00660641114837362	0.102687412404507	0.15759094890345	FALSE	Consistent
ASD	Oligodendrocytes	ENSG00000185829	ARL17A	protein_coding	-	-	-	-	-	0.0371612531529648	0.00892385624661656	0.827376215404337	-	0.0254065721308337	TRUE	0.149668926687546	1.01422741913533e-05	4.09835647011175e-05	TRUE	-	-	-	-	Consistent
ASD	Astrocytes	ENSG00000185829	ARL17A	protein_coding	-	-	-	-	-	0.03835586437174	0.00930875330819551	0.725860282016733	-	0.0261572532995973	TRUE	0.17872252350246	3.35923413936014e-08	1.68061684174536e-07	TRUE	-	-	-	-	Consistent
BIP	Microglia	ENSG00000186470	BTN3A2	protein_coding	-0.12532	1.07695e-05	0.4908219	0.000770617555555556	TRUE	-0.123836615467485	8.26625972612805e-10	-	-	5.72250616495137e-08	TRUE	-0.0123130912000394	0.422435233172581	0.825713519724545	FALSE	-0.111391087821745	5.58199516965356e-05	0.000698356134812092	TRUE	Consistent
ANX	Microglia	ENSG00000186470	BTN3A2	protein_coding	0.117251	0.0008096261	0.7408062	0.0153352708352941	TRUE	0.117521827834122	6.58111999999944e-05	-	-	0.000705848292957686	TRUE	0.00212468870114126	0.93093306516769	1	FALSE	0.0971667369059732	0.00344333766623037	0.0167227074001315	TRUE	Consistent
SCZ	Microglia	ENSG00000186470	BTN3A2	protein_coding	-0.203173	8.209488e-08	0.6857066	1.83244489866667e-05	TRUE	-0.20223614978842	1.45673015004819e-26	-	-	2.46511113169266e-24	TRUE	-0.0187252537438524	0.29157787233466	0.624385227254221	FALSE	-0.189903405237029	3.30978200211145e-07	6.45687980411912e-06	TRUE	Consistent
OCD	Excitatory.neurons	ENSG00000186716	BCR	protein_coding	-	-	-	-	-	0.398630636499131	0.00312283569236143	-	-	0.0122896091975877	TRUE	0.354574875054887	4.21724348735892e-08	2.08505479477951e-07	TRUE	-	-	-	-	Consistent
DPW	Astrocytes	ENSG00000186868	MAPT	protein_coding	-	-	-	-	-	-0.039378882403593	3.22383912338843e-87	0.932964324108895	0.424703616421591	4.90990698492058e-84	TRUE	-0.172299087502039	2.51543265733218e-278	6.04063185282199e-276	TRUE	-0.025695189741016	2.81380956186424e-11	8.99637446029372e-10	TRUE	Consistent
SCZ	Astrocytes	ENSG00000186868	MAPT	protein_coding	-	-	-	-	-	0.12663401702911	3.53762705436342e-42	0.997618893019292	0.653196595295474	8.97967667299248e-40	TRUE	0.141533530600052	1.09594458453062e-109	6.57958159498561e-108	TRUE	0.0890925850219488	1.39889719460352e-08	3.35443889789302e-07	TRUE	Consistent
AD	Inhibitory.neurons	ENSG00000187624	C17orf97	protein_coding	0.0112766	0.009260698	0.0817429	0.0414158993888889	TRUE	0.0112766007103858	0.00564234286472151	-	-	0.0187217607472132	TRUE	0.010331300191349	0.415435766338501	0.815626137993557	FALSE	0.00943905828066976	0.000247274147315436	0.00256573594227889	TRUE	Consistent
AD	Excitatory.neurons	ENSG00000187624	C17orf97	protein_coding	0.00998721	0.007723244	0.07596985	0.0381046506060606	TRUE	0.00998720710934082	0.00564234286472151	-	-	0.0187217607472132	TRUE	0.0114411482159857	0.068502992849137	0.177706066326233	FALSE	0.00957405139188114	3.10126098489014e-06	4.95771026890077e-05	TRUE	Consistent
GRT	Excitatory.neurons	ENSG00000187688	TRPV2	protein_coding	-	-	-	-	-	0.00697655653555623	0.0137046798001231	-	-	0.0339938555954193	TRUE	0.0257692329114664	4.43811418903897e-15	3.33056694275648e-14	TRUE	0.00637607453527141	0.035657813537127	0.0732556049312892	FALSE	Consistent
INS	Excitatory.neurons	ENSG00000187772	LIN28B	protein_coding	-	-	-	-	-	-0.0576442095065602	4.70536331414494e-07	-	-	1.05386298932982e-05	TRUE	-0.00103254494173087	0.929657908511239	1	FALSE	-0.0607598569887194	4.05637746055918e-05	0.000518765606344846	TRUE	Consistent
SC	Excitatory.neurons	ENSG00000187772	LIN28B	protein_coding	-0.0487464	0.0002309182	0.932656	0.00708149146666667	TRUE	-0.0487463513257376	2.20905941993013e-05	-	-	0.000269151799724287	TRUE	-0.00849499564879407	0.194662826923677	0.445208451780546	FALSE	-0.0519582418322336	0.00138925582032556	0.00908541732497	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000187772	LIN28B	protein_coding	0.0707604	0.0009491025	0.07785356	0.0160847897368421	TRUE	0.0707604195185645	0.000222308105597428	-	-	0.00186030354299386	TRUE	0.00242310281932358	0.706312104055301	1	FALSE	0.104811184055791	0.000273261168088172	0.00271141038335764	TRUE	Consistent
GRT	Excitatory.neurons	ENSG00000187987	ZSCAN23	protein_coding	-	-	-	-	-	-0.0311680712927436	0.000181660218001633	-	-	0.00160853786056097	TRUE	-0.0582099034370409	5.70879435121277e-17	4.99816838770243e-16	TRUE	-0.0337350078368987	7.49098715456363e-15	3.4488504859611e-13	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000187987	ZSCAN23	protein_coding	0.214394	1.465371e-06	0.4134338	0.0001887397848	TRUE	0.204895890204643	1.67307508024046e-11	-	-	1.49887843953307e-09	TRUE	0.014742238206509	0.0875394094321103	0.221377437284929	FALSE	0.201663797347596	1.68770906097225e-70	2.15839236575451e-68	TRUE	Consistent
INT	Excitatory.neurons	ENSG00000187987	ZSCAN23	protein_coding	-	-	-	-	-	0.0257006514914541	0.0188745057468736	-	-	0.0427765956138222	TRUE	0.0610304856767646	5.85443042802892e-06	2.41208273272466e-05	TRUE	0.0286875734616624	3.97170679624083e-08	8.79122023552538e-07	TRUE	Consistent
INS	Astrocytes	ENSG00000188130	MAPK12	protein_coding	0.0387382	0.01454523	0.7384467	0.0538340696551724	FALSE	0.0387382232872542	0.00797809658939295	-	-	0.0237668625369532	TRUE	8.30050360832058e-06	0.99939210003879	1	FALSE	0.040247052630585	0.00686434752226897	0.0257357133489628	TRUE	Consistent
INS	Excitatory.neurons	ENSG00000188130	MAPK12	protein_coding	0.0552151	0.005365271	0.4087393	0.0319929122592593	TRUE	0.051992800500493	0.0041264211088027	-	-	0.0149858353056497	TRUE	0.00481018277066145	0.84580113195918	1	FALSE	0.0508343605915096	0.00936997622481653	0.0316057364453921	TRUE	Consistent
TS	Excitatory.neurons	ENSG00000188130	MAPK12	protein_coding	-	-	-	-	-	-0.283002204396346	0.00329501161736848	-	-	0.012801792584827	TRUE	-0.438261195802019	1.67927291095675e-09	9.25527135514196e-09	TRUE	-0.258954841392088	0.0120413114063269	0.036762730580059	TRUE	Consistent
SC	OPCs...COPs	ENSG00000188312	CENPP	protein_coding	0.025827	0.003033135	0.2396396	0.0257018281578947	TRUE	0.0269649795715749	1.46309589944031e-05	0.83208119375692	-	0.000189111261744773	TRUE	0.00254193627064263	0.570511817566146	1	FALSE	0.0225289277201338	0.0191058203728897	0.0493524097533928	TRUE	Consistent
BIP	Excitatory.neurons	ENSG00000188352	FOCAD	protein_coding	0.114518	0.004055349	0.8804312	0.027318822125	TRUE	0.123124142241321	0.000623728422881003	-	-	0.00407698878990458	TRUE	0.0058407842304121	0.352957796267577	0.718929596146466	FALSE	0.100092180248636	0.00438626432966419	0.0192770436198281	TRUE	Consistent
